match_id,team_a_id,team_b_id,team_a_win_rate,team_b_win_rate,team_a_recent_win_rate,team_b_recent_win_rate,team_a_matches_played,team_b_matches_played,team_a_avg_acs,team_b_avg_acs,avg_acs_diff,team_a_recent_acs,team_b_recent_acs,recent_acs_diff,h2h_a_win_rate,win_rate_diff,recent_win_rate_diff,team_a_won
730537,4050,18299,0.2,0.5,0.2,0.5,5,0,195.72857142857143,0.0,195.72857142857143,195.72857142857143,0.0,195.72857142857143,0.5,-0.3,-0.3,1
724638,731,14137,0.6666666666666666,0.5,0.6,0.8,6,10,209.9,195.07692307692307,14.82307692307694,209.08,202.0,7.0800000000000125,0.5,0.16666666666666663,-0.20000000000000007,1
730538,6199,17167,0.2,0.5,0.2,0.5,5,0,192.8909090909091,0.0,192.8909090909091,192.8909090909091,0.0,192.8909090909091,0.5,-0.3,-0.3,1
729678,14478,1001,0.5,0.5714285714285714,0.5,0.6,2,7,204.48,201.45,3.030000000000001,204.48,195.18333333333334,9.296666666666653,0.5,-0.0714285714285714,-0.09999999999999998,1
729680,11232,2593,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.2,3,7,195.15555555555557,188.5,6.655555555555566,195.15555555555557,184.05454545454546,11.101010101010104,0.5,0.23809523809523808,0.4666666666666666,1
729744,2406,15072,0.0,0.5,0.0,0.5,5,0,187.61666666666667,0.0,187.61666666666667,187.61666666666667,0.0,187.61666666666667,0.5,-0.5,-0.5,1
729745,188,23141,0.4,0.5,0.4,0.5,5,0,191.25,0.0,191.25,191.25,0.0,191.25,0.5,-0.09999999999999998,-0.09999999999999998,1
724641,12010,12685,0.6666666666666666,0.45454545454545453,0.8,0.8,6,11,205.38571428571427,197.512,7.8737142857142715,209.45,207.8,1.6499999999999773,0.5,0.2121212121212121,0.0,1
730539,5448,8185,0.4,0.3333333333333333,0.4,0.2,5,6,194.06666666666666,190.4857142857143,3.5809523809523682,194.06666666666666,186.72727272727272,7.339393939393943,0.5,0.06666666666666671,0.2,0
730540,278,623,0.6,1.0,0.6,1.0,5,1,191.2,198.26666666666668,-7.066666666666691,191.2,198.26666666666668,-7.066666666666691,0.5,-0.4,-0.4,0
724640,13581,1119,0.6666666666666666,0.5555555555555556,0.8,0.6,6,9,205.27692307692308,206.6090909090909,-1.332167832167812,206.84,204.44615384615383,2.3938461538461695,1.0,0.11111111111111105,0.20000000000000007,1
729673,20085,876,1.0,1.0,1.0,1.0,2,2,213.52,197.8,15.719999999999999,213.52,197.8,15.719999999999999,0.5,0.0,0.0,0
729672,1184,6392,0.6666666666666666,0.5,0.8,0.4,6,6,198.88,191.0,7.8799999999999955,199.92307692307693,182.9090909090909,17.013986013986028,0.5,0.16666666666666663,0.4,1
729746,7386,2355,0.6,0.3333333333333333,0.6,0.4,5,6,206.14545454545456,184.42666666666668,21.71878787878788,206.14545454545456,184.95,21.195454545454567,0.5,0.26666666666666666,0.19999999999999996,1
729747,2,427,0.4,0.3333333333333333,0.4,0.4,5,6,192.97142857142856,180.98461538461538,11.98681318681318,192.97142857142856,180.4909090909091,12.480519480519462,0.5,0.06666666666666671,0.0,0
724646,14137,12064,0.45454545454545453,0.8571428571428571,0.8,0.8,11,7,193.67857142857142,205.0,-11.321428571428584,198.04615384615386,196.8,1.2461538461538453,0.5,-0.40259740259740256,0.0,0
730541,14,4050,0.6,0.3333333333333333,0.6,0.2,5,6,196.53333333333333,198.35294117647058,-1.8196078431372484,196.53333333333333,200.87142857142857,-4.338095238095235,0.5,0.26666666666666666,0.39999999999999997,1
730542,11060,6199,0.4,0.3333333333333333,0.4,0.4,5,6,201.41333333333333,194.76923076923077,6.644102564102553,201.41333333333333,194.54,6.873333333333335,0.5,0.06666666666666671,0.0,1
724647,1119,12685,0.5,0.4166666666666667,0.4,0.6,10,12,204.888,196.64285714285714,8.245142857142866,203.03076923076924,201.86153846153846,1.1692307692307793,1.0,0.08333333333333331,-0.19999999999999996,1
729681,6392,14478,0.42857142857142855,0.6666666666666666,0.4,0.6666666666666666,7,3,191.13333333333333,205.88571428571427,-14.752380952380946,185.4181818181818,205.88571428571427,-20.467532467532465,0.5,-0.23809523809523808,-0.2666666666666666,0
729682,20085,11232,0.6666666666666666,0.75,0.6666666666666666,0.75,3,4,206.8,199.01818181818183,7.781818181818181,206.8,199.01818181818183,7.781818181818181,0.5,-0.08333333333333337,-0.08333333333333337,1
729748,11058,2406,0.6,0.16666666666666666,0.6,0.2,5,6,196.18333333333334,190.16,6.0233333333333405,196.18333333333334,185.58333333333334,10.599999999999994,0.5,0.43333333333333335,0.39999999999999997,0
729749,5248,188,0.4,0.5,0.4,0.6,5,6,187.12,194.04,-6.9199999999999875,187.12,197.88333333333333,-10.763333333333321,0.5,-0.09999999999999998,-0.19999999999999996,1
724642,731,13576,0.7142857142857143,0.36363636363636365,0.6,0.6,7,11,213.72857142857143,194.29090909090908,19.437662337662346,208.6,201.74545454545455,6.854545454545445,1.0,0.35064935064935066,0.0,0
730545,6199,19189,0.2857142857142857,0.0,0.2,0.0,7,1,192.76,179.2,13.560000000000002,185.34,179.2,6.140000000000015,0.5,0.2857142857142857,0.2,0
730546,4050,878,0.2857142857142857,0.3333333333333333,0.2,0.4,7,6,193.06315789473683,201.3,-8.236842105263179,200.14285714285714,203.14285714285714,-3.0,0.0,-0.047619047619047616,-0.2,1
724643,13581,12010,0.7142857142857143,0.7142857142857143,0.8,0.8,7,7,204.2625,204.68235294117648,-0.41985294117648664,201.8181818181818,208.91666666666666,-7.098484848484844,0.0,0.0,0.0,0
729752,188,22142,0.42857142857142855,0.0,0.6,0.0,7,1,193.36666666666667,177.66666666666666,15.700000000000017,201.09230769230768,177.66666666666666,23.425641025641028,0.5,0.42857142857142855,0.6,0
729753,11058,11001,0.5,0.0,0.6,0.0,6,1,193.92,179.6,14.319999999999993,194.26666666666668,179.6,14.666666666666686,0.5,0.5,0.6,1
724649,731,1119,0.625,0.5454545454545454,0.4,0.6,8,11,208.87058823529412,204.9,3.970588235294116,199.02,203.68571428571428,-4.665714285714273,0.5,0.07954545454545459,-0.19999999999999996,1
730547,278,18299,0.5,0.0,0.6,0.0,6,1,191.3,163.06666666666666,28.23333333333335,190.16923076923078,163.06666666666666,27.102564102564116,0.5,0.5,0.6,1
724648,13581,12064,0.625,0.875,0.6,0.8,8,8,202.10526315789474,205.9375,-3.83223684210526,196.56666666666666,203.175,-6.6083333333333485,0.5,-0.25,-0.20000000000000007,0
730548,5448,17167,0.3333333333333333,0.0,0.4,0.0,6,1,194.73333333333332,197.5,-2.76666666666668,194.4,197.5,-3.0999999999999943,0.5,0.3333333333333333,0.4,1
731397,2059,876,0.8,1.0,0.8,1.0,5,3,211.23076923076923,200.0857142857143,11.145054945054937,211.23076923076923,200.0857142857143,11.145054945054937,0.5,-0.19999999999999996,-0.19999999999999996,0
731396,474,1184,0.6,0.7142857142857143,0.6,0.8,5,7,203.65454545454546,201.23529411764707,2.419251336898384,203.65454545454546,201.0,2.654545454545456,0.5,-0.11428571428571432,-0.20000000000000007,0
729754,2,15072,0.3333333333333333,0.0,0.2,0.0,6,1,191.7375,188.66666666666666,3.070833333333354,190.43076923076924,188.66666666666666,1.7641025641025863,0.5,0.3333333333333333,0.2,1
729755,2355,23141,0.2857142857142857,0.0,0.4,0.0,7,1,183.41176470588235,183.53333333333333,-0.12156862745098351,189.38333333333333,183.53333333333333,5.849999999999994,0.5,0.2857142857142857,0.4,1
724644,13576,12010,0.4166666666666667,0.75,0.6,0.8,12,8,195.24,205.56,-10.319999999999993,206.29090909090908,210.55,-4.259090909090929,0.5,-0.3333333333333333,-0.20000000000000007,1
730543,8185,623,0.42857142857142855,1.0,0.4,1.0,7,2,192.52941176470588,197.2,-4.670588235294105,190.0,197.2,-7.199999999999989,0.5,-0.5714285714285714,-0.6,1
724650,12064,731,0.8888888888888888,0.6666666666666666,0.8,0.4,9,9,207.98947368421054,208.02105263157895,-0.031578947368416266,207.53333333333333,204.24444444444444,3.2888888888888914,1.0,0.2222222222222222,0.4,0
730544,14,11060,0.6666666666666666,0.5,0.6,0.6,6,6,200.4,202.9764705882353,-2.5764705882352814,201.72727272727272,204.7,-2.972727272727269,0.5,0.16666666666666663,0.0,0
731399,8877,876,0.8,1.0,0.8,1.0,5,4,209.65,198.66,10.990000000000009,209.65,198.66,10.990000000000009,0.5,-0.19999999999999996,-0.19999999999999996,1
731398,397,1184,0.8,0.75,0.8,0.8,5,8,198.64285714285714,200.05263157894737,-1.4097744360902311,198.64285714285714,198.2,0.44285714285715017,0.0,0.050000000000000044,0.0,0
729750,7386,427,0.6666666666666666,0.42857142857142855,0.8,0.6,6,7,207.7846153846154,184.09333333333333,23.69128205128206,214.94,189.07272727272726,25.867272727272734,1.0,0.23809523809523808,0.20000000000000007,1
729751,2406,5248,0.2857142857142857,0.5,0.4,0.4,7,6,192.95555555555555,185.56923076923076,7.386324786324792,192.7076923076923,179.1090909090909,13.598601398601403,0.0,-0.2142857142857143,0.0,1
724651,12010,731,0.6666666666666666,0.7,0.6,0.6,9,10,201.98181818181817,209.24761904761905,-7.265800865800884,202.3272727272727,208.37777777777777,-6.050505050505052,0.5,-0.033333333333333326,0.0,0
730549,19189,4050,0.5,0.375,0.5,0.4,2,8,191.35,193.8909090909091,-2.5409090909091105,191.35,197.55714285714285,-6.2071428571428555,0.5,0.125,0.09999999999999998,1
730550,278,5448,0.5714285714285714,0.42857142857142855,0.8,0.4,7,7,194.31578947368422,194.23333333333332,0.08245614035089943,193.21428571428572,190.21428571428572,3.0,0.5,0.14285714285714285,0.4,1
731402,474,14478,0.5,0.75,0.6,0.75,6,4,199.15384615384616,208.55555555555554,-9.401709401709383,205.5090909090909,208.55555555555554,-3.046464646464642,0.5,-0.25,-0.15000000000000002,1
731403,2059,20085,0.6666666666666666,0.75,0.6,0.75,6,4,209.325,205.7111111111111,3.61388888888888,210.55384615384617,205.7111111111111,4.8427350427350575,0.5,-0.08333333333333337,-0.15000000000000002,0
729756,22142,11058,0.5,0.5714285714285714,0.5,0.6,2,7,189.84,197.69411764705882,-7.854117647058814,189.84,194.66666666666666,-4.826666666666654,0.5,-0.0714285714285714,-0.09999999999999998,0
729757,2,2355,0.42857142857142855,0.375,0.2,0.6,7,8,193.44444444444446,184.83157894736843,8.61286549707603,190.41538461538462,191.13333333333333,-0.7179487179487012,0.0,0.05357142857142855,-0.39999999999999997,0
724645,13576,731,0.46153846153846156,0.7272727272727273,0.8,0.8,13,11,196.24444444444444,210.04166666666666,-13.797222222222217,209.27272727272728,210.18333333333334,-0.9106060606060566,0.5,-0.26573426573426573,0.0,0
730551,623,19189,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,3,195.66666666666666,195.9,-0.2333333333333485,195.66666666666666,195.9,-0.2333333333333485,0.5,0.0,0.0,0
730552,14,278,0.5714285714285714,0.625,0.6,0.8,7,8,198.925,197.71428571428572,1.210714285714289,198.54545454545453,201.09230769230768,-2.5468531468531523,0.0,-0.0535714285714286,-0.20000000000000007,1
731404,876,474,0.8,0.5714285714285714,0.8,0.6,5,7,194.92307692307693,204.325,-9.401923076923055,194.92307692307693,208.95,-14.026923076923055,0.5,0.22857142857142865,0.20000000000000007,0
731406,397,20085,0.6666666666666666,0.8,0.6,0.8,6,5,196.64705882352942,204.86666666666667,-8.219607843137254,196.64,204.86666666666667,-8.226666666666688,0.5,-0.13333333333333341,-0.20000000000000007,0
729758,427,11058,0.375,0.625,0.6,0.6,8,8,185.4,198.25263157894736,-12.852631578947353,196.55,194.1,2.450000000000017,0.5,-0.25,0.0,0
729759,5248,2355,0.42857142857142855,0.4444444444444444,0.4,0.8,7,9,185.475,187.9047619047619,-2.4297619047619037,183.53333333333333,197.15,-13.616666666666674,0.5,-0.015873015873015872,-0.4,1
742476,624,11060,0.6,0.5714285714285714,0.6,0.8,5,7,207.94545454545454,205.44210526315788,2.5033492822966537,207.94545454545454,212.16923076923078,-4.223776223776241,0.5,0.02857142857142858,-0.20000000000000007,0
742477,918,8185,0.6,0.5,0.6,0.6,5,8,208.01666666666668,195.63,12.386666666666684,208.01666666666668,201.2,6.816666666666691,0.5,0.09999999999999998,0.0,1
742478,17,11060,1.0,0.625,1.0,0.8,5,8,201.75714285714287,206.05714285714285,-4.299999999999983,201.75714285714287,212.46666666666667,-10.709523809523802,1.0,0.375,0.19999999999999996,0
742479,11229,918,0.8,0.6666666666666666,0.8,0.6,5,6,202.6,205.70666666666668,-3.1066666666666833,202.6,204.53846153846155,-1.938461538461553,0.5,0.13333333333333341,0.20000000000000007,0
734302,6961,2406,0.6,0.375,0.6,0.6,5,8,201.66666666666666,194.95238095238096,6.714285714285694,201.66666666666666,195.15714285714284,6.509523809523813,0.5,0.22499999999999998,0.0,1
734303,2359,7386,0.8,0.7142857142857143,0.8,0.8,5,7,204.75,205.8625,-1.1125000000000114,204.75,205.01818181818183,-0.26818181818183007,1.0,0.08571428571428574,0.0,1
742482,624,19189,0.5,0.75,0.6,0.75,6,4,203.3846153846154,196.7111111111111,6.673504273504278,204.9,196.7111111111111,8.188888888888897,0.5,-0.25,-0.15000000000000002,1
742483,8185,14,0.4444444444444444,0.625,0.6,0.6,9,8,196.15652173913043,201.03333333333333,-4.8768115942029056,203.1076923076923,196.56363636363636,6.544055944055941,0.0,-0.18055555555555558,0.0,0
731400,1184,8877,0.7777777777777778,0.8333333333333334,0.8,0.8,9,6,199.22727272727272,209.38666666666666,-10.159393939393937,197.95,209.44615384615383,-11.496153846153845,0.5,-0.05555555555555558,0.0,0
731407,474,20085,0.625,0.8333333333333334,0.6,0.8,8,6,205.7111111111111,203.22857142857143,2.482539682539681,205.3,201.21666666666667,4.083333333333343,0.5,-0.20833333333333337,-0.20000000000000007,1
734304,1034,6961,1.0,0.6666666666666666,1.0,0.6,5,6,207.55,203.9857142857143,3.5642857142857167,207.55,203.4,4.150000000000006,0.5,0.33333333333333337,0.4,1
734305,120,2359,0.8,0.8333333333333334,0.8,0.8,5,6,209.23333333333332,206.18571428571428,3.047619047619037,209.23333333333332,208.47272727272727,0.760606060606051,0.5,-0.033333333333333326,0.0,1
742484,11229,624,0.6666666666666666,0.5714285714285714,0.6,0.6,6,7,197.64,204.57333333333332,-6.933333333333337,195.73333333333332,206.08,-10.346666666666692,1.0,0.09523809523809523,0.0,1
742485,17,14,0.8333333333333334,0.6666666666666666,0.8,0.8,6,9,200.68235294117648,203.52,-2.837647058823535,198.93333333333334,214.88,-15.946666666666658,0.5,0.16666666666666674,0.0,0
731408,1184,474,0.7,0.6666666666666666,0.8,0.6,10,9,197.0,205.75,-8.75,197.01818181818183,204.13333333333333,-7.115151515151496,1.0,0.033333333333333326,0.20000000000000007,0
734309,2406,11058,0.3333333333333333,0.6666666666666666,0.6,0.6,9,9,193.31304347826088,200.0,-6.68695652173912,194.8,197.78333333333333,-2.98333333333332,1.0,-0.3333333333333333,0.0,0
734310,7386,5248,0.625,0.5,0.6,0.6,8,8,200.92222222222222,187.8,13.122222222222206,196.1090909090909,186.2153846153846,9.893706293706288,1.0,0.125,0.0,1
731401,8877,474,0.8571428571428571,0.7,0.8,0.8,7,10,209.42352941176472,208.1391304347826,1.2843989769821178,209.3230769230769,212.25,-2.9269230769230887,1.0,0.15714285714285714,0.0,1
734311,2359,11058,0.7142857142857143,0.7,0.6,0.8,7,10,202.3625,199.848,2.514499999999998,199.27272727272728,203.23076923076923,-3.958041958041946,0.5,0.014285714285714346,-0.20000000000000007,0
734312,6961,7386,0.5714285714285714,0.6666666666666666,0.6,0.6,7,9,199.54117647058823,201.5142857142857,-1.973109243697479,202.75,192.81666666666666,9.933333333333337,0.5,-0.09523809523809523,0.0,1
742480,11060,918,0.6666666666666666,0.7142857142857143,0.8,0.6,9,7,205.95,205.5529411764706,0.3970588235293917,208.9,201.35384615384615,7.546153846153857,1.0,-0.04761904761904767,0.20000000000000007,1
742486,11229,14,0.7142857142857143,0.7,0.6,0.8,7,10,198.46666666666667,203.70909090909092,-5.242424242424249,195.66153846153847,212.32,-16.658461538461523,1.0,0.014285714285714346,-0.20000000000000007,0
734307,1034,120,1.0,0.8333333333333334,1.0,0.8,6,6,206.82666666666665,209.9142857142857,-3.0876190476190573,206.66666666666666,210.2,-3.5333333333333314,0.5,0.16666666666666663,0.19999999999999996,0
734313,11058,6961,0.7272727272727273,0.625,1.0,0.6,11,8,198.7357142857143,200.44210526315788,-1.70639097744359,204.2923076923077,201.72727272727272,2.5650349650349824,0.0,0.10227272727272729,0.4,0
742487,918,14,0.625,0.7272727272727273,0.6,0.8,8,11,201.64,202.85833333333332,-1.2183333333333337,199.1076923076923,206.3,-7.192307692307708,0.5,-0.10227272727272729,-0.20000000000000007,1
734314,1034,6961,0.8571428571428571,0.6666666666666666,0.8,0.6,7,9,202.38823529411764,203.2,-0.8117647058823536,200.11666666666667,201.34545454545454,-1.2287878787878697,1.0,0.19047619047619047,0.20000000000000007,0
742481,11060,918,0.7,0.6666666666666666,1.0,0.8,10,9,206.74074074074073,203.81666666666666,2.9240740740740705,213.4,202.21428571428572,11.185714285714283,1.0,0.033333333333333326,0.19999999999999996,0
734308,120,6961,0.8571428571428571,0.7,0.8,0.8,7,10,211.275,200.63076923076923,10.644230769230774,207.78181818181818,199.74285714285713,8.038961038961048,1.0,0.15714285714285714,0.0,1
